,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
15122,9.98,f,s,n,f,d,d,w,9.25,16.87,,i,n,,,t,,w,d,a
15123,12.35,x,s,e,f,a,d,w,9.01,14.08,,i,n,,,t,,w,d,u
15124,12.26,x,s,y,f,d,d,w,9.2,15.92,,i,n,,,t,,w,d,u
15125,9.12,f,s,y,f,d,d,w,10.42,14.87,,i,n,,,t,,w,d,u
15126,11.21,f,s,e,f,a,d,w,9.45,16.44,,i,n,,,t,,w,d,w
15127,10.22,x,s,e,f,d,d,w,9.35,15.52,,i,n,,,t,,w,d,w
15128,10.09,f,s,n,f,d,d,w,7.82,15.18,,i,n,,,t,,w,d,w
15129,13.24,x,s,n,f,d,d,w,9.4,16.88,,i,n,,,t,,w,d,u
15130,9.41,x,s,y,f,a,d,w,10.04,15.68,,i,n,,,t,,w,d,w
15131,8.0,f,s,n,f,d,d,w,8.44,15.49,,i,n,,,t,,w,d,w
15132,10.54,f,s,e,f,a,d,w,8.47,12.86,,i,n,,,t,,w,d,a
15133,10.55,x,s,e,f,a,d,w,9.09,13.85,,i,n,,,t,,w,d,w
15134,8.18,f,s,n,f,a,d,w,9.29,15.67,,i,n,,,t,,w,d,w
15135,11.9,f,s,y,f,d,d,w,9.35,15.6,,i,n,,,t,,w,d,a
15136,9.36,x,s,e,f,d,d,w,7.93,13.9,,i,n,,,t,,w,d,a
15137,11.08,f,s,n,f,d,d,w,9.95,17.34,,i,n,,,t,,w,d,u
15138,8.89,f,s,n,f,a,d,w,9.52,14.77,,i,n,,,t,,w,d,w
15139,8.11,x,s,y,f,a,d,w,8.73,13.58,,i,n,,,t,,w,d,u
15140,9.73,f,s,y,f,d,d,w,10.22,17.81,,i,n,,,t,,w,d,w
15141,8.85,x,s,n,f,d,d,w,8.78,12.97,,i,n,,,t,,w,d,a
15142,10.24,f,s,y,f,d,d,w,8.13,14.11,,i,n,,,t,,w,d,a
15143,12.68,x,s,e,f,d,d,w,10.06,17.37,,i,n,,,t,,w,d,w
15144,12.57,x,s,e,f,a,d,w,9.37,16.52,,i,n,,,t,,w,d,w
15145,10.37,x,s,n,f,a,d,w,8.95,16.18,,i,n,,,t,,w,d,w
15146,7.56,x,s,n,f,d,d,w,8.88,15.37,,i,n,,,t,,w,d,u
15147,11.96,f,s,e,f,d,d,w,9.65,15.85,,i,n,,,t,,w,d,a
15148,14.02,x,s,y,f,a,d,w,9.27,15.89,,i,n,,,t,,w,d,a
15149,11.72,f,s,n,f,a,d,w,10.1,15.96,,i,n,,,t,,w,d,a
15150,6.83,x,s,e,f,d,d,w,8.92,15.65,,i,n,,,t,,w,d,u
15151,11.67,f,s,n,f,d,d,w,9.02,14.89,,i,n,,,t,,w,d,w
15152,10.69,f,s,n,f,d,d,w,7.97,14.36,,i,n,,,t,,w,d,w
15153,9.75,x,s,y,f,d,d,w,9.36,15.13,,i,n,,,t,,w,d,w
15154,9.63,f,s,e,f,a,d,w,9.31,14.54,,i,n,,,t,,w,d,a
15155,8.8,f,s,y,f,a,d,w,10.29,15.67,,i,n,,,t,,w,d,w
15156,11.4,x,s,n,f,d,d,w,9.27,14.15,,i,n,,,t,,w,d,w
15157,11.95,f,s,y,f,a,d,w,10.24,16.84,,i,n,,,t,,w,d,w
15158,8.49,f,s,y,f,a,d,w,7.93,14.72,,i,n,,,t,,w,d,w
15159,8.22,x,s,y,f,d,d,w,10.79,15.93,,i,n,,,t,,w,d,w
15160,10.96,x,s,e,f,d,d,w,9.52,15.18,,i,n,,,t,,w,d,a
15161,8.94,f,s,e,f,a,d,w,8.11,15.35,,i,n,,,t,,w,d,w
15162,9.96,x,s,y,f,d,d,w,8.39,14.28,,i,n,,,t,,w,d,w
15163,9.77,f,s,e,f,a,d,w,8.98,14.81,,i,n,,,t,,w,d,a
15164,8.87,x,s,y,f,a,d,w,9.58,15.4,,i,n,,,t,,w,d,a
15165,8.76,f,s,e,f,d,d,w,9.9,16.21,,i,n,,,t,,w,d,a
15166,12.85,f,s,e,f,a,d,w,10.22,17.52,,i,n,,,t,,w,d,w
15167,9.12,f,s,n,f,d,d,w,8.4,14.93,,i,n,,,t,,w,d,w
15168,9.43,x,s,y,f,a,d,w,8.1,13.98,,i,n,,,t,,w,d,w
15169,9.14,f,s,e,f,d,d,w,9.83,15.04,,i,n,,,t,,w,d,w
15170,11.87,x,s,y,f,d,d,w,8.37,13.99,,i,n,,,t,,w,d,w
15171,8.92,f,s,n,f,a,d,w,8.27,11.57,,i,n,,,t,,w,d,u
15172,9.49,x,s,y,f,d,d,w,9.44,16.08,,i,n,,,t,,w,d,w
15173,9.79,x,s,n,f,a,d,w,8.74,12.96,,i,n,,,t,,w,d,u
15174,13.86,f,s,e,f,d,d,w,9.94,16.44,,i,n,,,t,,w,d,w
15175,10.57,x,s,n,f,a,d,w,9.38,16.39,,i,n,,,t,,w,d,a
15176,9.17,f,s,n,f,a,d,w,7.47,14.03,,i,n,,,t,,w,d,u
15177,8.57,f,s,e,f,d,d,w,8.52,11.31,,i,n,,,t,,w,d,u
15178,11.5,f,s,e,f,d,d,w,10.11,16.15,,i,n,,,t,,w,d,u
15179,9.23,x,y,e,f,,,w,8.3,27.53,b,,n,,w,t,e,,d,w
15180,10.24,f,y,y,f,,,w,7.78,27.54,b,,n,,w,t,e,,d,a
15181,10.46,f,y,e,f,,,w,7.83,24.31,b,,n,,w,t,e,,d,a
15182,9.13,x,y,y,f,,,w,6.99,26.36,b,,n,,w,t,e,,d,a
15183,9.3,x,y,y,f,,,w,6.3,23.17,b,,n,,w,t,e,,d,a
15184,8.68,f,y,n,f,,,w,5.15,23.06,b,,n,,w,t,e,,d,w
15185,7.09,f,y,y,f,,,w,6.03,24.56,b,,n,,w,t,e,,d,w
15186,8.11,f,y,e,f,,,w,6.8,23.64,b,,n,,w,t,e,,d,a
15187,10.67,x,y,y,f,,,w,6.55,24.3,b,,n,,w,t,e,,d,w
15188,8.44,x,y,n,f,,,w,8.18,24.92,b,,n,,w,t,e,,d,a
15189,11.04,f,y,n,f,,,w,7.97,25.66,b,,n,,w,t,e,,d,w
15190,7.03,x,y,n,f,,,w,5.22,24.01,b,,n,,w,t,e,,d,a
15191,11.66,x,y,e,f,,,w,7.58,26.99,b,,n,,w,t,e,,d,a
15192,8.71,f,y,y,f,,,w,6.05,24.86,b,,n,,w,t,e,,d,w
15193,9.32,x,y,n,f,,,w,6.42,24.32,b,,n,,w,t,e,,d,a
15194,13.21,x,y,n,f,,,w,7.16,23.92,b,,n,,w,t,e,,d,w
15195,7.35,x,y,y,f,,,w,6.79,22.34,b,,n,,w,t,e,,d,a
15196,9.91,f,y,n,f,,,w,8.87,28.46,b,,n,,w,t,e,,d,w
15197,9.65,f,y,e,f,,,w,7.79,25.35,b,,n,,w,t,e,,d,w
15198,10.08,x,y,y,f,,,w,6.6,24.36,b,,n,,w,t,e,,d,w
15199,10.6,x,y,y,f,,,w,5.88,22.35,b,,n,,w,t,e,,d,a
15200,12.4,x,y,e,f,,,w,6.67,25.39,b,,n,,w,t,e,,d,a
15201,10.06,f,y,n,f,,,w,7.07,23.35,b,,n,,w,t,e,,d,a
15202,11.47,f,y,n,f,,,w,8.12,26.13,b,,n,,w,t,e,,d,w
15203,9.31,f,y,y,f,,,w,6.71,24.81,b,,n,,w,t,e,,d,a
15204,11.84,f,y,n,f,,,w,8.0,26.9,b,,n,,w,t,e,,d,a
15205,9.3,f,y,e,f,,,w,6.21,25.42,b,,n,,w,t,e,,d,a
15206,12.33,x,y,n,f,,,w,7.12,23.75,b,,n,,w,t,e,,d,a
15207,11.51,x,y,n,f,,,w,7.45,25.32,b,,n,,w,t,e,,d,w
15208,11.69,x,y,e,f,,,w,6.96,24.71,b,,n,,w,t,e,,d,a
15209,10.01,f,y,e,f,,,w,8.02,26.38,b,,n,,w,t,e,,d,a
15210,12.64,f,y,n,f,,,w,6.77,25.21,b,,n,,w,t,e,,d,a
15211,10.0,f,y,y,f,,,w,7.46,27.03,b,,n,,w,t,e,,d,a
15212,12.99,f,y,y,f,,,w,7.79,27.38,b,,n,,w,t,e,,d,a
15213,10.37,f,y,y,f,,,w,7.01,26.03,b,,n,,w,t,e,,d,a
15214,9.29,x,y,e,f,,,w,7.65,28.7,b,,n,,w,t,e,,d,w
15215,9.61,f,y,n,f,,,w,6.34,24.85,b,,n,,w,t,e,,d,w
15216,8.42,x,y,y,f,,,w,6.69,23.87,b,,n,,w,t,e,,d,a
15217,7.83,x,y,y,f,,,w,7.07,25.7,b,,n,,w,t,e,,d,w
15218,9.35,f,y,n,f,,,w,7.89,25.07,b,,n,,w,t,e,,d,w
15219,5.07,f,y,y,f,,,w,5.71,21.0,b,,n,,w,t,e,,d,w
15220,11.66,f,y,y,f,,,w,9.15,26.5,b,,n,,w,t,e,,d,w
15221,7.52,f,y,n,f,,,w,6.58,24.52,b,,n,,w,t,e,,d,w
15222,8.11,f,y,y,f,,,w,5.94,22.06,b,,n,,w,t,e,,d,a
15223,11.57,x,y,n,f,,,w,5.85,26.13,b,,n,,w,t,e,,d,w
15224,8.42,x,y,e,f,,,w,5.76,23.37,b,,n,,w,t,e,,d,w
15225,9.58,f,y,e,f,,,w,6.78,24.32,b,,n,,w,t,e,,d,w
15226,9.21,x,y,y,f,,,w,5.82,23.65,b,,n,,w,t,e,,d,w
15227,9.9,f,y,y,f,,,w,6.0,25.24,b,,n,,w,t,e,,d,a
15228,8.17,f,y,e,f,,,w,6.79,26.79,b,,n,,w,t,e,,d,a
15229,10.4,f,y,y,f,,,w,6.83,24.62,b,,n,,w,t,e,,d,a
15230,10.66,x,y,e,f,,,w,6.27,22.08,b,,n,,w,t,e,,d,a
15231,8.6,f,y,y,f,,,w,7.88,24.41,b,,n,,w,t,e,,d,w
15232,9.83,f,y,e,f,,,w,6.43,25.03,b,,n,,w,t,e,,d,a
15233,12.69,f,y,n,f,,,w,7.94,29.73,b,,n,,w,t,e,,d,a
15234,8.03,f,y,e,f,,,w,7.39,25.34,b,,n,,w,t,e,,d,w
15235,9.19,x,y,n,f,,,w,7.39,25.27,b,,n,,w,t,e,,d,w
15236,8.3,f,y,y,f,,,w,6.33,25.1,b,,n,,w,t,e,,d,w
15237,12.71,f,y,n,f,,,w,8.36,24.43,b,,n,,w,t,e,,d,w
15238,9.97,f,y,n,f,,,w,8.83,28.87,b,,n,,w,t,e,,d,w
15239,11.15,f,y,n,f,,,w,7.15,24.1,b,,n,,w,t,e,,d,a
15240,7.1,x,y,y,f,,,w,5.65,23.39,b,,n,,w,t,e,,d,w
15241,11.09,x,y,n,f,,,w,7.12,24.83,b,,n,,w,t,e,,d,a
15242,11.57,f,y,n,f,,,w,8.15,26.36,b,,n,,w,t,e,,d,a
15243,10.27,f,y,y,f,,,w,7.83,26.19,b,,n,,w,t,e,,d,a
15244,12.07,x,y,e,f,,,w,8.04,27.24,b,,n,,w,t,e,,d,a
15245,11.28,x,y,e,f,,,w,7.8,28.41,b,,n,,w,t,e,,d,w
15246,12.51,f,y,e,f,,,w,9.47,28.05,b,,n,,w,t,e,,d,a
15247,8.06,x,y,y,f,,,w,5.73,23.27,b,,n,,w,t,e,,d,w
15248,13.7,f,y,y,f,,,w,7.84,25.85,b,,n,,w,t,e,,d,a
15249,10.38,f,y,e,f,,,w,7.37,26.73,b,,n,,w,t,e,,d,w
15250,9.88,x,y,n,f,,,w,5.43,24.42,b,,n,,w,t,e,,d,w
15251,8.63,x,y,y,f,,,w,5.89,22.81,b,,n,,w,t,e,,d,w
15252,8.63,f,y,e,f,,,w,5.29,23.71,b,,n,,w,t,e,,d,a
15253,10.84,f,y,n,f,,,w,8.06,25.02,b,,n,,w,t,e,,d,w
15254,6.78,f,y,y,f,,,w,5.1,23.47,b,,n,,w,t,e,,d,w
15255,7.24,f,y,n,f,,,w,6.68,24.8,b,,n,,w,t,e,,d,w
15256,7.84,x,y,e,f,,,w,7.6,25.83,b,,n,,w,t,e,,d,w
15257,14.58,f,y,y,f,,,w,7.64,28.44,b,,n,,w,t,e,,d,a
15258,8.93,x,y,e,f,,,w,5.74,24.18,b,,n,,w,t,e,,d,a
15259,9.92,f,y,n,f,,,w,6.24,22.33,b,,n,,w,t,e,,d,w
15260,11.14,x,y,e,f,,,w,7.61,25.58,b,,n,,w,t,e,,d,a
15261,10.49,x,y,e,f,,,w,7.18,22.43,b,,n,,w,t,e,,d,a
15262,8.75,x,y,y,f,,,w,7.24,27.09,b,,n,,w,t,e,,d,w
15263,11.44,x,y,y,f,,,w,7.03,25.29,b,,n,,w,t,e,,d,w
15264,9.58,f,y,y,f,,,w,6.71,26.61,b,,n,,w,t,e,,d,w
15265,8.5,f,y,n,f,,,w,6.53,24.33,b,,n,,w,t,e,,d,w
15266,12.05,x,y,y,f,,,w,8.81,26.88,b,,n,,w,t,e,,d,w
15267,9.18,x,y,n,f,,,w,8.02,24.11,b,,n,,w,t,e,,d,w
15268,10.51,f,y,n,f,,,w,7.72,26.23,b,,n,,w,t,e,,d,w
15269,8.94,x,y,e,f,,,w,6.14,25.86,b,,n,,w,t,e,,d,w
15270,6.78,x,y,y,f,,,w,4.68,22.98,b,,n,,w,t,e,,d,w
15271,8.14,x,y,n,f,,,w,6.96,24.52,b,,n,,w,t,e,,d,w
15272,9.45,x,y,y,f,,,w,5.87,20.83,b,,n,,w,t,e,,d,w
15273,8.38,x,y,y,f,,,w,6.4,23.86,b,,n,,w,t,e,,d,a
15274,8.94,x,y,e,f,,,w,5.84,24.69,b,,n,,w,t,e,,d,w
15275,9.26,f,y,y,f,,,w,7.64,27.16,b,,n,,w,t,e,,d,a
15276,7.43,f,y,e,f,,,w,5.35,23.33,b,,n,,w,t,e,,d,a
15277,9.88,f,y,n,f,,,w,6.24,25.08,b,,n,,w,t,e,,d,w
15278,9.83,x,y,n,f,,,w,7.81,25.26,b,,n,,w,t,e,,d,w
15279,8.62,x,y,y,f,,,w,6.06,25.71,b,,n,,w,t,e,,d,a
15280,10.84,x,y,n,f,,,w,7.51,25.03,b,,n,,w,t,e,,d,w
15281,10.08,x,y,y,f,,,w,8.69,26.42,b,,n,,w,t,e,,d,a
15282,9.4,f,y,n,f,,,w,5.12,23.74,b,,n,,w,t,e,,d,a
15283,12.03,x,y,n,f,,,w,6.49,25.23,b,,n,,w,t,e,,d,a
15284,10.83,f,y,n,f,,,w,7.13,25.5,b,,n,,w,t,e,,d,w
15285,10.27,x,y,e,f,,,w,7.3,23.13,b,,n,,w,t,e,,d,w
15286,10.98,f,y,e,f,,,w,7.09,26.49,b,,n,,w,t,e,,d,w
15287,9.12,f,y,y,f,,,w,6.51,24.8,b,,n,,w,t,e,,d,w
15288,10.56,x,y,y,f,,,w,5.82,22.95,b,,n,,w,t,e,,d,a
15289,11.48,f,y,y,f,,,w,8.85,30.26,b,,n,,w,t,e,,d,a
15290,8.01,x,y,y,f,,,w,7.69,25.18,b,,n,,w,t,e,,d,w
15291,10.99,f,y,y,f,,,w,6.89,25.03,b,,n,,w,t,e,,d,w
15292,8.82,x,y,n,f,,,w,7.91,26.45,b,,n,,w,t,e,,d,a
15293,8.11,x,y,y,f,,,w,4.41,22.7,b,,n,,w,t,e,,d,w
15294,6.75,x,y,n,f,,,w,6.48,23.56,b,,n,,w,t,e,,d,a
15295,10.85,x,y,n,f,,,w,7.54,27.84,b,,n,,w,t,e,,d,w
15296,6.68,x,y,y,f,,,w,6.63,25.29,b,,n,,w,t,e,,d,w
15297,11.17,f,y,n,f,,,w,6.45,25.21,b,,n,,w,t,e,,d,w
15298,10.0,x,y,n,f,,,w,8.84,26.96,b,,n,,w,t,e,,d,a
15299,10.65,x,y,n,f,,,w,7.78,27.33,b,,n,,w,t,e,,d,a
15300,8.28,f,y,n,f,,,w,6.48,22.14,b,,n,,w,t,e,,d,w
15301,8.12,x,y,n,f,,,w,5.27,23.14,b,,n,,w,t,e,,d,a
15302,8.63,f,y,e,f,,,w,6.86,25.32,b,,n,,w,t,e,,d,w
15303,9.42,x,y,y,f,,,w,6.0,23.18,b,,n,,w,t,e,,d,a
15304,8.83,x,y,e,f,,,w,7.27,24.53,b,,n,,w,t,e,,d,a
15305,10.41,f,y,n,f,,,w,6.8,24.61,b,,n,,w,t,e,,d,w
15306,9.98,f,y,y,f,,,w,7.75,23.6,b,,n,,w,t,e,,d,a
15307,9.46,f,y,y,f,,,w,7.08,25.61,b,,n,,w,t,e,,d,w
15308,9.67,x,y,e,f,,,w,8.19,23.14,b,,n,,w,t,e,,d,a
15309,9.36,f,y,n,f,,,w,6.38,22.95,b,,n,,w,t,e,,d,a
15310,11.4,f,y,n,f,,,w,7.48,25.98,b,,n,,w,t,e,,d,w
15311,11.49,x,y,e,f,,,w,6.29,24.74,b,,n,,w,t,e,,d,w
15312,11.96,x,y,e,f,,,w,7.98,23.89,b,,n,,w,t,e,,d,a
15313,8.92,f,y,n,f,,,w,5.75,22.98,b,,n,,w,t,e,,d,w
15314,7.66,x,y,n,f,,,w,5.62,23.18,b,,n,,w,t,e,,d,w
15315,9.43,f,y,y,f,,,w,8.2,26.06,b,,n,,w,t,e,,d,a
15316,9.7,f,y,y,f,,,w,5.69,22.08,b,,n,,w,t,e,,d,a
15317,8.75,f,y,n,f,,,w,8.31,24.53,b,,n,,w,t,e,,d,w
15318,10.78,x,y,e,f,,,w,8.96,28.25,b,,n,,w,t,e,,d,w
15319,9.77,x,y,y,f,,,w,5.72,23.46,b,,n,,w,t,e,,d,w
15320,10.15,f,y,y,f,,,w,7.11,26.22,b,,n,,w,t,e,,d,a
15321,10.58,f,y,y,f,,,w,6.51,25.28,b,,n,,w,t,e,,d,w
15322,9.64,x,y,n,f,,,w,8.19,24.84,b,,n,,w,t,e,,d,a
15323,10.43,f,y,y,f,,,w,6.78,24.75,b,,n,,w,t,e,,d,a
15324,7.23,f,y,y,f,,,w,6.58,24.23,b,,n,,w,t,e,,d,w
15325,12.11,x,y,y,f,,,w,5.79,23.57,b,,n,,w,t,e,,d,a
15326,10.7,f,y,e,f,,,w,5.65,23.52,b,,n,,w,t,e,,d,a
15327,11.11,x,y,y,f,,,w,7.36,25.18,b,,n,,w,t,e,,d,w
15328,13.29,x,y,y,f,,,w,5.93,25.58,b,,n,,w,t,e,,d,a
15329,10.29,x,y,e,f,,,w,7.72,26.58,b,,n,,w,t,e,,d,a
15330,7.57,x,y,y,f,,,w,6.39,24.11,b,,n,,w,t,e,,d,a
15331,7.43,x,y,y,f,,,w,6.52,21.63,b,,n,,w,t,e,,d,w
15332,8.24,x,y,y,f,,,w,7.38,23.77,b,,n,,w,t,e,,d,a
15333,13.03,f,y,e,f,,,w,8.37,27.01,b,,n,,w,t,e,,d,w
15334,11.06,f,y,e,f,,,w,7.23,27.17,b,,n,,w,t,e,,d,w
15335,12.52,x,y,y,f,,,w,8.11,27.31,b,,n,,w,t,e,,d,a
15336,10.49,x,y,y,f,,,w,6.18,25.28,b,,n,,w,t,e,,d,a
15337,8.29,x,y,y,f,,,w,4.7,23.19,b,,n,,w,t,e,,d,a
15338,10.67,f,y,y,f,,,w,7.44,25.38,b,,n,,w,t,e,,d,a
15339,7.69,f,y,e,f,,,w,7.24,25.9,b,,n,,w,t,e,,d,a
15340,9.94,f,y,n,f,,,w,6.59,24.89,b,,n,,w,t,e,,d,a
15341,9.85,x,y,e,f,,,w,7.11,25.03,b,,n,,w,t,e,,d,w
15342,9.25,f,y,n,f,,,w,7.28,26.32,b,,n,,w,t,e,,d,w
15343,7.81,x,y,y,f,,,w,6.91,25.85,b,,n,,w,t,e,,d,a
15344,10.55,x,y,n,f,,,w,6.71,23.71,b,,n,,w,t,e,,d,a
15345,9.79,x,y,y,f,,,w,5.39,22.73,b,,n,,w,t,e,,d,a
15346,11.35,f,y,y,f,,,w,6.17,23.18,b,,n,,w,t,e,,d,w
15347,9.91,x,y,e,f,,,w,5.59,22.89,b,,n,,w,t,e,,d,w
15348,10.07,x,y,n,f,,,w,7.53,24.95,b,,n,,w,t,e,,d,a
15349,10.03,f,y,e,f,,,w,6.25,25.11,b,,n,,w,t,e,,d,w
15350,12.03,f,y,n,f,,,w,8.91,29.07,b,,n,,w,t,e,,d,a
15351,7.99,x,y,n,f,,,w,7.1,24.73,b,,n,,w,t,e,,d,w
15352,10.9,x,y,e,f,,,w,6.57,25.35,b,,n,,w,t,e,,d,a
15353,5.12,x,y,n,f,,,w,5.94,21.32,b,,n,,w,t,e,,d,w
15354,12.29,f,y,y,f,,,w,7.32,25.2,b,,n,,w,t,e,,d,w
15355,9.89,f,y,n,f,,,w,6.24,23.31,b,,n,,w,t,e,,d,w
15356,13.52,x,y,n,f,,,w,10.07,28.47,b,,n,,w,t,e,,d,a
15357,9.21,x,y,e,f,,,w,6.48,24.06,b,,n,,w,t,e,,d,w
15358,11.98,x,y,n,f,,,w,7.91,26.69,b,,n,,w,t,e,,d,a
15359,8.12,x,y,e,f,,,w,6.44,24.77,b,,n,,w,t,e,,d,w
15360,12.85,f,y,n,f,,,w,8.69,25.53,b,,n,,w,t,e,,d,w
15361,10.99,f,y,n,f,,,w,7.39,25.03,b,,n,,w,t,e,,d,a
15362,11.92,f,y,e,f,,,w,7.24,25.81,b,,n,,w,t,e,,d,w
15363,9.81,f,y,y,f,,,w,6.56,23.86,b,,n,,w,t,e,,d,w
15364,9.98,f,y,y,f,,,w,4.57,25.03,b,,n,,w,t,e,,d,w
15365,12.16,f,y,e,f,,,w,7.41,24.4,b,,n,,w,t,e,,d,a
15366,10.49,x,y,n,f,,,w,7.57,25.94,b,,n,,w,t,e,,d,a
15367,11.34,x,y,y,f,,,w,6.35,24.59,b,,n,,w,t,e,,d,a
15368,8.4,x,y,y,f,,,w,7.16,23.79,b,,n,,w,t,e,,d,a
15369,11.57,x,y,n,f,,,w,5.63,23.74,b,,n,,w,t,e,,d,a
15370,9.31,f,y,e,f,,,w,7.83,25.59,b,,n,,w,t,e,,d,w
15371,11.99,f,y,e,f,,,w,6.86,25.23,b,,n,,w,t,e,,d,w
15372,11.26,f,y,e,f,,,w,6.06,24.3,b,,n,,w,t,e,,d,w
15373,8.51,f,y,e,f,,,w,6.83,23.27,b,,n,,w,t,e,,d,a
15374,9.45,x,y,y,f,,,w,5.39,23.4,b,,n,,w,t,e,,d,w
15375,9.59,x,y,n,f,,,w,6.68,24.38,b,,n,,w,t,e,,d,w
15376,10.01,f,y,n,f,,,w,7.1,26.19,b,,n,,w,t,e,,d,a
15377,10.98,f,y,e,f,,,w,6.89,24.03,b,,n,,w,t,e,,d,a
15378,6.78,x,y,n,f,,,w,7.68,23.73,b,,n,,w,t,e,,d,w
15379,11.21,x,y,e,f,,,w,7.1,25.82,b,,n,,w,t,e,,d,w
15380,12.93,f,y,e,f,,,w,6.85,26.78,b,,n,,w,t,e,,d,a
15381,10.52,f,y,y,f,,,w,7.35,26.45,b,,n,,w,t,e,,d,w
15382,10.08,x,y,e,f,,,w,7.87,25.36,b,,n,,w,t,e,,d,w
15383,10.72,x,y,y,f,,,w,7.15,26.22,b,,n,,w,t,e,,d,w
15384,8.75,x,y,e,f,,,w,7.48,23.82,b,,n,,w,t,e,,d,a
15385,13.16,f,y,y,f,,,w,8.37,27.83,b,,n,,w,t,e,,d,w
15386,10.58,x,y,y,f,,,w,6.89,24.53,b,,n,,w,t,e,,d,a
15387,8.13,x,y,n,f,,,w,7.17,23.49,b,,n,,w,t,e,,d,w
15388,8.12,f,y,n,f,,,w,6.24,23.52,b,,n,,w,t,e,,d,w
15389,10.32,f,y,e,f,,,w,7.16,24.05,b,,n,,w,t,e,,d,w
15390,9.63,f,y,e,f,,,w,6.84,25.55,b,,n,,w,t,e,,d,a
15391,9.08,x,y,n,f,,,w,5.49,24.06,b,,n,,w,t,e,,d,w
15392,10.83,x,y,e,f,,,w,6.47,23.8,b,,n,,w,t,e,,d,a
15393,11.88,f,y,e,f,,,w,6.77,26.59,b,,n,,w,t,e,,d,w
15394,12.44,x,y,y,f,,,w,7.29,26.59,b,,n,,w,t,e,,d,a
15395,10.17,x,y,y,f,,,w,5.28,21.8,b,,n,,w,t,e,,d,w
15396,10.7,f,y,y,f,,,w,6.63,24.75,b,,n,,w,t,e,,d,a
15397,11.23,f,y,n,f,,,w,6.62,25.17,b,,n,,w,t,e,,d,a
15398,10.73,f,y,n,f,,,w,6.62,26.55,b,,n,,w,t,e,,d,w
15399,11.51,f,y,n,f,,,w,6.94,25.76,b,,n,,w,t,e,,d,w
15400,5.42,x,y,e,f,,,w,5.78,22.56,b,,n,,w,t,e,,d,a
15401,12.69,f,y,y,f,,,w,8.72,28.81,b,,n,,w,t,e,,d,w
15402,9.03,f,y,e,f,,,w,7.22,23.91,b,,n,,w,t,e,,d,w
15403,12.46,f,y,y,f,,,w,6.77,25.28,b,,n,,w,t,e,,d,a
15404,9.01,x,y,y,f,,,w,5.88,23.18,b,,n,,w,t,e,,d,w
15405,9.23,f,y,n,f,,,w,6.78,26.2,b,,n,,w,t,e,,d,w
15406,12.0,x,y,e,f,,,w,8.08,24.26,b,,n,,w,t,e,,d,a
15407,8.36,f,y,e,f,,,w,6.62,21.72,b,,n,,w,t,e,,d,w
15408,12.05,f,y,e,f,,,w,6.03,23.98,b,,n,,w,t,e,,d,a
15409,11.17,x,y,y,f,,,w,7.85,27.87,b,,n,,w,t,e,,d,w
15410,9.09,f,y,n,f,,,w,6.83,24.65,b,,n,,w,t,e,,d,a
15411,6.91,f,y,e,f,,,w,7.45,25.13,b,,n,,w,t,e,,d,w
15412,8.92,x,y,y,f,,,w,5.27,24.27,b,,n,,w,t,e,,d,w
15413,9.3,f,y,e,f,,,w,6.09,23.28,b,,n,,w,t,e,,d,w
15414,8.75,x,y,e,f,,,w,7.14,23.77,b,,n,,w,t,e,,d,a
15415,10.06,x,y,y,f,,,w,6.84,25.21,b,,n,,w,t,e,,d,a
15416,9.2,f,y,e,f,,,w,6.09,24.91,b,,n,,w,t,e,,d,a
15417,8.32,f,y,y,f,,,w,6.91,25.14,b,,n,,w,t,e,,d,a
15418,6.73,x,y,y,f,,,w,6.12,22.8,b,,n,,w,t,e,,d,a
15419,11.5,f,y,n,f,,,w,8.16,26.91,b,,n,,w,t,e,,d,a
15420,10.43,x,y,e,f,,,w,7.12,22.51,b,,n,,w,t,e,,d,a
15421,11.27,f,y,e,f,,,w,8.85,25.69,b,,n,,w,t,e,,d,w
15422,8.71,x,y,n,f,,,w,7.47,25.41,b,,n,,w,t,e,,d,w
15423,9.76,f,y,e,f,,,w,5.07,21.19,b,,n,,w,t,e,,d,a
15424,11.38,f,y,n,f,,,w,8.22,25.6,b,,n,,w,t,e,,d,a
15425,10.83,f,y,e,f,,,w,5.75,24.01,b,,n,,w,t,e,,d,a
15426,11.48,f,y,n,f,,,w,6.78,25.75,b,,n,,w,t,e,,d,w
15427,10.57,f,y,n,f,,,w,7.68,25.92,b,,n,,w,t,e,,d,a
15428,9.33,x,y,n,f,,,w,6.46,23.99,b,,n,,w,t,e,,d,a
15429,8.69,x,y,e,f,,,w,6.88,25.02,b,,n,,w,t,e,,d,w
15430,10.55,f,y,e,f,,,w,6.73,23.1,b,,n,,w,t,e,,d,w
15431,8.15,x,y,y,f,,,w,7.54,25.1,b,,n,,w,t,e,,d,a
15432,9.62,x,y,n,f,,,w,6.51,22.76,b,,n,,w,t,e,,d,w
15433,9.96,f,y,n,f,,,w,7.04,25.81,b,,n,,w,t,e,,d,w
15434,9.88,x,y,e,f,,,w,6.7,22.66,b,,n,,w,t,e,,d,a
15435,11.14,x,y,y,f,,,w,7.13,26.33,b,,n,,w,t,e,,d,w
