Unnamed: 0,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
16343,567,6,10,2,0,5,3,10,387,826,5,8,11,1,6,0,1,7,0,0
16344,520,2,10,5,0,5,3,3,321,600,5,8,11,1,6,0,1,7,0,0
16345,524,2,10,2,0,5,3,10,351,770,5,8,11,1,6,0,1,7,0,2
16346,496,2,10,2,0,5,3,3,300,643,5,8,11,1,6,0,1,7,0,2
16347,497,6,10,2,0,5,3,11,422,773,5,8,11,1,6,0,1,7,0,2
16348,401,2,10,5,0,5,3,10,344,646,5,8,11,1,6,0,1,7,0,2
16349,539,6,10,5,0,5,3,11,356,632,5,8,11,1,6,0,1,7,0,2
16350,417,2,10,5,0,5,3,3,283,600,5,8,11,1,6,0,1,7,0,0
16351,401,6,10,2,0,5,3,10,331,729,5,8,11,1,6,0,1,7,0,2
16352,552,2,10,2,0,5,3,3,328,747,5,8,11,1,6,0,1,7,0,0
16353,522,2,10,5,0,5,3,3,370,739,5,8,11,1,6,0,1,7,0,0
16354,449,2,10,5,0,5,3,10,312,705,5,8,11,1,6,0,1,7,0,0
16355,473,6,10,5,0,5,3,11,343,745,5,8,11,1,6,0,1,7,0,2
16356,283,6,10,5,0,5,3,3,187,451,5,8,11,1,6,0,1,7,0,2
16357,430,2,10,2,0,5,3,10,331,700,5,8,11,1,6,0,1,7,0,2
16358,443,2,10,5,0,5,3,11,369,764,5,8,11,1,6,0,1,7,0,0
16359,467,6,10,2,0,5,3,11,313,689,5,8,11,1,6,0,1,7,0,2
16360,534,6,10,5,0,5,3,11,309,592,5,8,11,1,6,0,1,7,0,0
16361,414,6,10,2,0,5,3,11,352,671,5,8,11,1,6,0,1,7,0,2
16362,466,2,10,5,0,5,3,10,289,701,5,8,11,1,6,0,1,7,0,0
16363,398,6,10,2,0,5,3,11,326,617,5,8,11,1,6,0,1,7,0,2
16364,481,2,10,2,0,5,3,11,290,575,5,8,11,1,6,0,1,7,0,0
16365,482,6,10,2,0,5,3,3,349,791,5,8,11,1,6,0,1,7,0,0
16366,505,6,10,2,0,5,3,11,358,826,5,8,11,1,6,0,1,7,0,0
16367,423,6,10,5,0,5,3,11,313,726,5,8,11,1,6,0,1,7,0,0
16368,595,6,10,5,0,5,3,3,407,787,5,8,11,1,6,0,1,7,0,0
16369,564,2,10,5,0,5,3,3,415,750,5,8,11,1,6,0,1,7,0,0
16370,561,6,10,2,0,5,3,11,284,605,5,8,11,1,6,0,1,7,0,0
16371,407,2,10,2,0,5,3,3,274,685,5,8,11,1,6,0,1,7,0,0
16372,389,6,10,5,0,5,3,10,270,503,5,8,11,1,6,0,1,7,0,0
16373,413,2,10,2,0,5,3,11,350,706,5,8,11,1,6,0,1,7,0,2
16374,488,6,10,5,0,5,3,3,295,641,5,8,11,1,6,0,1,7,0,2
16375,371,2,10,2,0,5,3,11,317,644,5,8,11,1,6,0,1,7,0,0
16376,428,2,10,2,0,5,3,11,358,661,5,8,11,1,6,0,1,7,0,2
16377,599,6,10,2,0,5,3,3,409,806,5,8,11,1,6,0,1,7,0,2
16378,444,2,10,2,0,5,3,11,363,808,5,8,11,1,6,0,1,7,0,0
16379,418,6,10,2,0,5,3,3,258,677,5,8,11,1,6,0,1,7,0,0
16380,412,2,10,2,0,5,3,3,376,731,5,8,11,1,6,0,1,7,0,2
16381,522,6,10,5,0,5,3,10,322,690,5,8,11,1,6,0,1,7,0,0
16382,449,6,10,5,0,5,3,10,362,768,5,8,11,1,6,0,1,7,0,0
16383,399,6,10,5,0,5,3,3,311,655,5,8,11,1,6,0,1,7,0,2
16384,448,6,10,2,0,5,3,10,286,605,5,8,11,1,6,0,1,7,0,0
16385,392,2,10,2,0,5,3,3,399,647,5,8,11,1,6,0,1,7,0,0
16386,352,6,10,2,0,5,3,10,347,589,5,8,11,1,6,0,1,7,0,2
16387,412,2,10,2,0,5,3,10,318,654,5,8,11,1,6,0,1,7,0,2
16388,488,2,10,2,0,5,3,11,356,666,5,8,11,1,6,0,1,7,0,0
16389,479,2,10,2,0,5,3,3,322,694,5,8,11,1,6,0,1,7,0,0
16390,425,6,10,2,0,5,3,11,383,818,5,8,11,1,6,0,1,7,0,0
16391,456,2,10,2,0,5,3,3,319,686,5,8,11,1,6,0,1,7,0,0
16392,513,2,10,5,0,5,3,3,367,689,5,8,11,1,6,0,1,7,0,0
16393,521,6,10,2,0,5,3,3,326,764,5,8,11,1,6,0,1,7,0,2
16394,392,6,10,2,0,5,3,11,252,551,5,8,11,1,6,0,1,7,0,2
16395,426,6,10,5,0,5,3,3,286,726,5,8,11,1,6,0,1,7,0,2
16396,523,2,10,5,0,5,3,11,300,582,5,8,11,1,6,0,1,7,0,0
16397,433,6,10,5,0,5,3,3,280,640,5,8,11,1,6,0,1,7,0,0
16398,384,2,10,5,0,5,3,3,301,627,5,8,11,1,6,0,1,7,0,2
16399,316,2,10,5,0,5,3,3,351,724,5,8,11,1,6,0,1,7,0,2
16400,523,6,10,2,0,5,3,10,320,660,5,8,11,1,6,0,1,7,0,2
16401,452,6,10,5,0,5,3,3,322,631,5,8,11,1,6,0,1,7,0,0
16402,444,6,10,5,0,5,3,11,328,680,5,8,11,1,6,0,1,7,0,2
16403,387,6,10,5,0,5,3,11,310,688,5,8,11,1,6,0,1,7,0,0
16404,432,2,10,2,0,5,3,3,388,720,5,8,11,1,6,0,1,7,0,0
16405,502,2,10,5,0,5,3,11,358,793,5,8,11,1,6,0,1,7,0,2
16406,519,6,10,5,0,5,3,3,408,740,5,8,11,1,6,0,1,7,0,0
16407,487,2,10,2,0,5,3,3,361,667,5,8,11,1,6,0,1,7,0,2
16408,430,6,10,5,0,5,3,3,364,641,5,8,11,1,6,0,1,7,0,2
16409,399,6,10,5,0,5,3,11,370,718,5,8,11,1,6,0,1,7,0,0
16410,440,2,10,5,0,5,3,3,347,603,5,8,11,1,6,0,1,7,0,0
16411,535,2,10,5,0,5,3,3,355,749,5,8,11,1,6,0,1,7,0,2
16412,476,2,10,5,0,5,3,11,299,627,5,8,11,1,6,0,1,7,0,2
16413,464,6,10,2,0,5,3,10,360,749,5,8,11,1,6,0,1,7,0,2
16414,473,6,10,2,0,5,3,11,337,727,5,8,11,1,6,0,1,7,0,2
16415,385,2,10,5,0,5,3,3,302,629,5,8,11,1,6,0,1,7,0,2
16416,486,2,10,2,0,5,3,3,410,805,5,8,11,1,6,0,1,7,0,0
16417,445,2,10,2,0,5,3,10,413,690,5,8,11,1,6,0,1,7,0,0
16418,515,6,10,2,0,5,3,10,358,692,5,8,11,1,6,0,1,7,0,2
16419,464,2,10,5,0,5,3,3,398,747,5,8,11,1,6,0,1,7,0,0
16420,365,2,10,2,0,5,3,10,297,593,5,8,11,1,6,0,1,7,0,2
16421,530,2,10,5,0,5,3,11,405,768,5,8,11,1,6,0,1,7,0,2
16422,458,6,10,2,0,5,3,11,419,863,5,8,11,1,6,0,1,7,0,0
16423,605,2,10,2,0,5,3,3,428,1025,5,8,11,1,6,0,1,7,0,0
16424,446,2,10,2,0,5,3,11,318,779,5,8,11,1,6,0,1,7,0,2
16425,498,6,10,2,0,5,3,11,308,716,5,8,11,1,6,0,1,7,0,2
16426,372,6,10,5,0,5,3,11,279,532,5,8,11,1,6,0,1,7,0,0
16427,531,2,10,2,0,5,3,3,318,678,5,8,11,1,6,0,1,7,0,0
16428,553,2,10,5,0,5,3,11,281,712,5,8,11,1,6,0,1,7,0,2
16429,463,6,10,2,0,5,3,11,357,600,5,8,11,1,6,0,1,7,0,2
16430,442,2,10,5,0,5,3,3,327,687,5,8,11,1,6,0,1,7,0,0
16431,349,6,10,2,0,5,3,3,306,635,5,8,11,1,6,0,1,7,0,2
16432,437,6,10,2,0,5,3,11,310,682,5,8,11,1,6,0,1,7,0,2
16433,455,2,10,2,0,5,3,11,332,736,5,8,11,1,6,0,1,7,0,2
16434,543,2,10,2,0,5,3,3,367,769,5,8,11,1,6,0,1,7,0,0
16435,513,6,10,5,0,5,3,10,392,733,5,8,11,1,6,0,1,7,0,2
16436,453,2,10,2,0,5,3,3,373,748,5,8,11,1,6,0,1,7,0,0
16437,435,6,10,2,0,5,3,11,426,884,5,8,11,1,6,0,1,7,0,0
16438,417,2,10,2,0,5,3,10,286,599,5,8,11,1,6,0,1,7,0,2
16439,552,2,10,5,0,5,3,10,388,781,5,8,11,1,6,0,1,7,0,2
16440,461,6,10,2,0,5,3,3,337,681,5,8,11,1,6,0,1,7,0,0
16441,399,6,10,2,0,5,3,10,280,663,5,8,11,1,6,0,1,7,0,0
16442,391,6,10,2,0,5,3,10,263,667,5,8,11,1,6,0,1,7,0,2
16443,451,6,10,2,0,5,3,10,336,711,5,8,11,1,6,0,1,7,0,2
16444,448,6,10,5,0,5,3,3,396,738,5,8,11,1,6,0,1,7,0,2
16445,501,6,10,2,0,5,3,11,330,787,5,8,11,1,6,0,1,7,0,0
16446,333,2,10,2,0,5,3,3,278,677,5,8,11,1,6,0,1,7,0,2
16447,444,6,10,5,0,5,3,11,332,551,5,8,11,1,6,0,1,7,0,2
16448,580,6,10,2,0,5,3,10,348,752,5,8,11,1,6,0,1,7,0,2
16449,504,2,10,2,0,5,3,10,425,745,5,8,11,1,6,0,1,7,0,2
16450,440,6,10,2,0,5,3,3,341,576,5,8,11,1,6,0,1,7,0,2
16451,482,6,10,5,0,5,3,3,390,822,5,8,11,1,6,0,1,7,0,0
16452,270,6,10,5,0,5,3,3,254,647,5,8,11,1,6,0,1,7,0,2
16453,500,2,10,2,0,5,3,11,387,792,5,8,11,1,6,0,1,7,0,2
16454,401,2,10,5,0,5,3,3,376,617,5,8,11,1,6,0,1,7,0,0
16455,482,2,10,5,0,5,3,10,397,770,5,8,11,1,6,0,1,7,0,0
16456,307,6,10,2,0,5,3,10,321,684,5,8,11,1,6,0,1,7,0,2
16457,405,2,10,5,0,5,3,11,285,635,5,8,11,1,6,0,1,7,0,0
16458,558,6,10,5,0,5,3,10,415,762,5,8,11,1,6,0,1,7,0,2
16459,377,6,10,5,0,5,3,3,209,518,5,8,11,1,6,0,1,7,0,2
16460,475,2,10,5,0,5,3,10,367,700,5,8,11,1,6,0,1,7,0,2
16461,499,2,10,2,0,5,3,10,286,605,5,8,11,1,6,0,1,7,0,0
16462,374,2,10,5,0,5,3,3,314,676,5,8,11,1,6,0,1,7,0,0
16463,378,2,10,2,0,5,3,10,319,641,5,8,11,1,6,0,1,7,0,0
16464,510,2,10,5,0,5,3,10,422,797,5,8,11,1,6,0,1,7,0,0
16465,390,2,10,2,0,5,3,11,322,602,5,8,11,1,6,0,1,7,0,2
16466,492,6,10,2,0,5,3,10,401,788,5,8,11,1,6,0,1,7,0,0
16467,451,2,10,5,0,5,3,3,287,635,5,8,11,1,6,0,1,7,0,2
16468,501,2,10,2,0,5,3,11,358,699,5,8,11,1,6,0,1,7,0,2
16469,459,6,10,2,0,5,3,11,373,665,5,8,11,1,6,0,1,7,0,2
16470,403,2,10,2,0,5,3,10,351,641,5,8,11,1,6,0,1,7,0,2
16471,403,2,10,2,0,5,3,10,351,769,5,8,11,1,6,0,1,7,0,2
16472,506,6,10,2,0,5,3,3,370,746,5,8,11,1,6,0,1,7,0,0
16473,476,6,10,2,0,5,3,3,348,673,5,8,11,1,6,0,1,7,0,0
16474,400,6,10,2,0,5,3,3,315,767,5,8,11,1,6,0,1,7,0,2
16475,517,2,10,2,0,5,3,11,372,718,5,8,11,1,6,0,1,7,0,2
16476,506,2,10,2,0,5,3,10,386,732,5,8,11,1,6,0,1,7,0,2
16477,343,2,10,2,0,5,3,10,266,597,5,8,11,1,6,0,1,7,0,2
16478,450,6,10,5,0,5,3,3,351,678,5,8,11,1,6,0,1,7,0,0
16479,432,2,10,5,0,5,3,10,373,690,5,8,11,1,6,0,1,7,0,2
16480,504,2,10,5,0,5,3,3,314,686,5,8,11,1,6,0,1,7,0,0
16481,388,6,10,5,0,5,3,10,367,750,5,8,11,1,6,0,1,7,0,0
16482,456,2,10,2,0,5,3,11,368,741,5,8,11,1,6,0,1,7,0,0
16483,552,6,10,5,0,5,3,3,502,856,5,8,11,1,6,0,1,7,0,2
16484,412,6,10,5,0,5,3,11,238,606,5,8,11,1,6,0,1,7,0,0
16485,458,2,10,2,0,5,3,11,312,725,5,8,11,1,6,0,1,7,0,2
16486,424,6,10,2,0,5,3,11,276,626,5,8,11,1,6,0,1,7,0,2
16487,464,2,10,5,0,5,3,11,334,800,5,8,11,1,6,0,1,7,0,0
16488,394,2,10,2,0,5,3,11,304,712,5,8,11,1,6,0,1,7,0,0
16489,372,2,10,5,0,5,3,11,282,640,5,8,11,1,6,0,1,7,0,2
16490,380,6,10,2,0,5,3,11,297,533,5,8,11,1,6,0,1,7,0,0
16491,427,6,10,2,0,5,3,11,320,703,5,8,11,1,6,0,1,7,0,2
16492,439,2,10,2,0,5,3,3,321,649,5,8,11,1,6,0,1,7,0,0
16493,332,2,10,2,0,5,3,3,278,560,5,8,11,1,6,0,1,7,0,0
16494,464,6,10,5,0,5,3,10,361,621,5,8,11,1,6,0,1,7,0,0
16495,475,6,10,5,0,5,3,3,390,762,5,8,11,1,6,0,1,7,0,2
16496,455,6,10,5,0,5,3,3,373,704,5,8,11,1,6,0,1,7,0,0
16497,340,2,10,2,0,5,3,10,327,615,5,8,11,1,6,0,1,7,0,2
16498,443,6,10,2,0,5,3,3,426,773,5,8,11,1,6,0,1,7,0,0
16499,350,6,10,5,0,5,3,11,250,528,5,8,11,1,6,0,1,7,0,0
16500,415,6,10,2,0,5,3,3,361,715,5,8,11,1,6,0,1,7,0,0
16501,464,2,10,5,0,5,3,3,385,775,5,8,11,1,6,0,1,7,0,2
16502,410,6,10,2,0,5,3,10,349,642,5,8,11,1,6,0,1,7,0,2
16503,498,6,10,2,0,5,3,11,376,784,5,8,11,1,6,0,1,7,0,0
16504,490,6,10,5,0,5,3,3,293,624,5,8,11,1,6,0,1,7,0,2
16505,396,2,10,5,0,5,3,3,400,712,5,8,11,1,6,0,1,7,0,2
16506,490,6,10,2,0,5,3,10,326,716,5,8,11,1,6,0,1,7,0,2
16507,367,6,10,2,0,5,3,3,270,588,5,8,11,1,6,0,1,7,0,0
16508,528,6,10,2,0,5,3,11,297,652,5,8,11,1,6,0,1,7,0,2
16509,471,2,10,2,0,5,3,10,305,664,5,8,11,1,6,0,1,7,0,0
16510,427,2,10,2,0,5,3,10,378,734,5,8,11,1,6,0,1,7,0,0
16511,524,2,10,2,0,5,3,3,386,672,5,8,11,1,6,0,1,7,0,0
16512,488,2,10,5,0,5,3,3,354,715,5,8,11,1,6,0,1,7,0,2
16513,390,6,10,2,0,5,3,3,276,753,5,8,11,1,6,0,1,7,0,2
16514,506,6,10,2,0,5,3,3,350,758,5,8,11,1,6,0,1,7,0,0
16515,470,6,10,2,0,5,3,10,355,680,5,8,11,1,6,0,1,7,0,0
16516,518,2,10,2,0,5,3,3,324,717,5,8,11,1,6,0,1,7,0,0
16517,409,6,10,2,0,5,3,10,337,654,5,8,11,1,6,0,1,7,0,0
16518,452,2,10,5,0,5,3,3,318,664,5,8,11,1,6,0,1,7,0,2
16519,608,2,10,2,0,5,3,10,429,856,5,8,11,1,6,0,1,7,0,0
16520,521,6,10,2,0,5,3,10,439,811,5,8,11,1,6,0,1,7,0,2
16521,470,6,10,5,0,5,3,11,321,641,5,8,11,1,6,0,1,7,0,2
16522,385,2,10,2,0,5,3,10,272,574,5,8,11,1,6,0,1,7,0,2
16523,470,6,10,5,0,5,3,3,328,654,5,8,11,1,6,0,1,7,0,0
16524,572,6,10,5,0,5,3,3,336,748,5,8,11,1,6,0,1,7,0,2
16525,487,2,10,2,0,5,3,10,323,713,5,8,11,1,6,0,1,7,0,0
16526,444,2,10,5,0,5,3,11,375,651,5,8,11,1,6,0,1,7,0,2
16527,499,2,10,5,0,5,3,10,332,754,5,8,11,1,6,0,1,7,0,0
16528,357,2,10,5,0,5,3,11,334,661,5,8,11,1,6,0,1,7,0,2
16529,426,2,10,2,0,5,3,11,340,793,5,8,11,1,6,0,1,7,0,2
16530,482,6,10,2,0,5,3,3,379,821,5,8,11,1,6,0,1,7,0,2
16531,556,6,10,2,0,5,3,3,441,861,5,8,11,1,6,0,1,7,0,2
16532,561,2,10,5,0,5,3,11,385,893,5,8,11,1,6,0,1,7,0,0
16533,421,2,10,5,0,5,3,3,268,604,5,8,11,1,6,0,1,7,0,0
16534,541,6,10,2,0,5,3,11,362,779,5,8,11,1,6,0,1,7,0,0
16535,403,2,10,2,0,5,3,10,282,573,5,8,11,1,6,0,1,7,0,0
16536,526,6,10,2,0,5,3,3,357,823,5,8,11,1,6,0,1,7,0,0
16537,460,2,10,2,0,5,3,3,262,760,5,8,11,1,6,0,1,7,0,2
16538,318,6,10,5,0,5,3,3,268,609,5,8,11,1,6,0,1,7,0,2
16539,412,2,10,5,0,5,3,10,317,659,5,8,11,1,6,0,1,7,0,2
16540,402,6,10,5,0,5,3,3,322,631,5,8,11,1,6,0,1,7,0,2
16541,486,6,10,2,0,5,3,3,438,761,5,8,11,1,6,0,1,7,0,0
16542,402,6,10,5,0,5,3,10,295,470,5,8,11,1,6,0,1,7,0,0
16543,503,2,10,2,0,5,3,11,382,776,5,8,11,1,6,0,1,7,0,0
16544,555,6,10,2,0,5,3,11,374,793,5,8,11,1,6,0,1,7,0,2
16545,499,2,10,5,0,5,3,11,316,718,5,8,11,1,6,0,1,7,0,2
16546,417,6,10,2,0,5,3,11,324,684,5,8,11,1,6,0,1,7,0,0
16547,333,2,10,2,0,5,3,11,324,618,5,8,11,1,6,0,1,7,0,2
16548,423,2,10,5,0,5,3,3,325,744,5,8,11,1,6,0,1,7,0,2
16549,420,6,10,5,0,5,3,11,308,645,5,8,11,1,6,0,1,7,0,2
16550,434,6,10,2,0,5,3,3,313,703,5,8,11,1,6,0,1,7,0,2
16551,466,6,10,5,0,5,3,11,346,664,5,8,11,1,6,0,1,7,0,2
16552,511,2,10,5,0,5,3,3,379,771,5,8,11,1,6,0,1,7,0,0
16553,497,2,10,2,0,5,3,10,369,763,5,8,11,1,6,0,1,7,0,2
16554,444,6,10,5,0,5,3,11,279,730,5,8,11,1,6,0,1,7,0,0
16555,269,2,10,5,0,5,3,3,212,509,5,8,11,1,6,0,1,7,0,0
16556,404,2,10,2,0,5,3,10,339,709,5,8,11,1,6,0,1,7,0,0
16557,463,2,10,5,0,5,3,3,316,689,5,8,11,1,6,0,1,7,0,0
16558,463,2,10,2,0,5,3,10,391,738,5,8,11,1,6,0,1,7,0,0
16559,490,2,10,5,0,5,3,10,303,641,5,8,11,1,6,0,1,7,0,0
16560,406,6,10,2,0,5,3,10,384,794,5,8,11,1,6,0,1,7,0,0
16561,370,2,10,2,0,5,3,3,320,741,5,8,11,1,6,0,1,7,0,2
16562,455,6,10,5,0,5,3,10,405,754,5,8,11,1,6,0,1,7,0,2
16563,408,6,10,5,0,5,3,10,318,693,5,8,11,1,6,0,1,7,0,0
16564,370,6,10,2,0,5,3,3,307,620,5,8,11,1,6,0,1,7,0,2
16565,452,6,10,2,0,5,3,11,340,659,5,8,11,1,6,0,1,7,0,2
16566,496,2,10,2,0,5,3,11,329,648,5,8,11,1,6,0,1,7,0,2
16567,502,2,10,5,0,5,3,10,375,740,5,8,11,1,6,0,1,7,0,2
16568,492,6,10,2,0,5,3,3,319,569,5,8,11,1,6,0,1,7,0,2
16569,403,2,10,5,0,5,3,3,365,786,5,8,11,1,6,0,1,7,0,2
16570,416,2,10,2,0,5,3,10,316,670,5,8,11,1,6,0,1,7,0,0
16571,366,2,10,2,0,5,3,11,293,550,5,8,11,1,6,0,1,7,0,2
16572,524,2,10,2,0,5,3,11,372,755,5,8,11,1,6,0,1,7,0,2
16573,354,6,10,2,0,5,3,10,322,636,5,8,11,1,6,0,1,7,0,2
16574,543,6,10,2,0,5,3,10,381,720,5,8,11,1,6,0,1,7,0,2
16575,534,6,10,5,0,5,3,3,341,727,5,8,11,1,6,0,1,7,0,2
16576,543,2,10,2,0,5,3,3,362,682,5,8,11,1,6,0,1,7,0,2
16577,354,2,10,5,0,5,3,3,293,621,5,8,11,1,6,0,1,7,0,2
16578,514,2,10,2,0,5,3,3,402,791,5,8,11,1,6,0,1,7,0,0
16579,459,6,10,2,0,5,3,10,329,608,5,8,11,1,6,0,1,7,0,0
16580,342,2,10,5,0,5,3,3,264,589,5,8,11,1,6,0,1,7,0,0
16581,331,6,10,2,0,5,3,3,285,490,5,8,11,1,6,0,1,7,0,2
16582,443,6,10,5,0,5,3,10,334,682,5,8,11,1,6,0,1,7,0,2
16583,505,6,10,5,0,5,3,11,317,671,5,8,11,1,6,0,1,7,0,0
16584,388,2,10,2,0,5,3,11,290,613,5,8,11,1,6,0,1,7,0,0
16585,367,6,10,5,0,5,3,11,325,664,5,8,11,1,6,0,1,7,0,2
16586,420,6,10,5,0,5,3,3,315,673,5,8,11,1,6,0,1,7,0,2
16587,502,6,10,2,0,5,3,11,372,629,5,8,11,1,6,0,1,7,0,0
16588,503,2,10,5,0,5,3,11,461,919,5,8,11,1,6,0,1,7,0,2
16589,421,6,10,5,0,5,3,3,370,806,5,8,11,1,6,0,1,7,0,0
16590,586,2,10,2,0,5,3,10,349,754,5,8,11,1,6,0,1,7,0,2
16591,807,2,7,5,0,5,3,11,771,1275,5,3,6,1,6,0,1,7,0,0
16592,718,2,8,5,0,5,3,11,836,1253,5,3,7,1,6,0,1,7,0,0
16593,762,2,2,5,0,5,3,5,885,1298,5,6,7,1,6,0,1,7,0,0
16594,651,2,7,6,0,5,3,5,791,1253,5,3,6,1,6,0,1,7,0,0
16595,717,2,8,6,0,5,3,11,809,1092,5,6,7,1,6,0,1,7,0,0
16596,745,2,8,6,0,5,3,5,922,1353,5,3,6,1,6,0,1,7,0,0
16597,616,2,2,6,0,5,3,11,696,1038,5,3,7,1,6,0,1,7,0,0
16598,755,2,3,5,0,5,3,11,819,1155,5,3,6,1,6,0,1,7,0,0
16599,602,2,3,5,0,5,3,5,804,1247,5,6,6,1,6,0,1,7,0,0
16600,614,2,7,5,0,5,3,5,753,1150,5,6,6,1,6,0,1,7,0,0
16601,745,2,7,5,0,5,3,5,825,1295,5,3,7,1,6,0,1,7,0,0
16602,690,2,3,6,0,5,3,5,973,1344,5,6,6,1,6,0,1,7,0,0
16603,818,2,8,6,0,5,3,11,820,1241,5,3,6,1,6,0,1,7,0,0
16604,807,2,7,6,0,5,3,5,805,1202,5,6,7,1,6,0,1,7,0,0
16605,695,2,7,5,0,5,3,5,825,1285,5,3,6,1,6,0,1,7,0,0
16606,670,2,3,5,0,5,3,5,782,1185,5,6,7,1,6,0,1,7,0,0
16607,850,2,3,6,0,5,3,5,856,1384,5,3,7,1,6,0,1,7,0,0
16608,609,2,2,5,0,5,3,5,789,1237,5,6,7,1,6,0,1,7,0,0
16609,753,2,3,6,0,5,3,11,683,1069,5,3,7,1,6,0,1,7,0,0
16610,548,2,7,5,0,5,3,5,717,1090,5,6,6,1,6,0,1,7,0,0
16611,822,2,3,5,0,5,3,11,1000,1420,5,3,7,1,6,0,1,7,0,0
16612,779,2,3,6,0,5,3,5,816,1168,5,3,6,1,6,0,1,7,0,0
16613,724,2,7,5,0,5,3,5,880,1250,5,3,7,1,6,0,1,7,0,0
16614,701,2,3,6,0,5,3,5,816,1265,5,3,6,1,6,0,1,7,0,0
16615,748,2,8,5,0,5,3,11,804,1207,5,6,6,1,6,0,1,7,0,0
16616,669,2,3,6,0,5,3,11,797,1245,5,3,6,1,6,0,1,7,0,0
16617,730,2,2,6,0,5,3,11,683,1135,5,3,7,1,6,0,1,7,0,0
16618,683,2,2,5,0,5,3,11,773,1053,5,6,6,1,6,0,1,7,0,0
16619,755,2,2,6,0,5,3,5,855,1340,5,3,7,1,6,0,1,7,0,0
16620,661,2,8,5,0,5,3,5,704,1176,5,6,6,1,6,0,1,7,0,0
16621,742,2,3,5,0,5,3,11,827,1152,5,3,6,1,6,0,1,7,0,0
16622,721,2,2,6,0,5,3,5,716,1162,5,6,6,1,6,0,1,7,0,0
16623,603,2,7,6,0,5,3,5,853,1189,5,6,7,1,6,0,1,7,0,0
16624,762,2,7,6,0,5,3,5,727,1111,5,3,6,1,6,0,1,7,0,0
16625,642,2,7,5,0,5,3,11,785,1118,5,3,7,1,6,0,1,7,0,0
16626,839,2,8,6,0,5,3,5,838,1364,5,6,7,1,6,0,1,7,0,0
16627,615,2,3,6,0,5,3,5,793,1147,5,3,6,1,6,0,1,7,0,0
16628,661,2,2,5,0,5,3,11,779,1139,5,3,7,1,6,0,1,7,0,0
16629,575,2,7,6,0,5,3,11,716,1069,5,6,7,1,6,0,1,7,0,0
16630,680,2,8,6,0,5,3,11,827,1295,5,6,7,1,6,0,1,7,0,0
16631,608,2,8,6,0,5,3,11,780,1140,5,6,7,1,6,0,1,7,0,0
16632,731,2,3,5,0,5,3,5,798,1217,5,3,7,1,6,0,1,7,0,0
16633,638,2,3,5,0,5,3,5,723,1077,5,6,7,1,6,0,1,7,0,0
16634,826,2,8,6,0,5,3,5,925,1291,5,3,6,1,6,0,1,7,0,0
16635,806,2,2,6,0,5,3,11,903,1135,5,3,7,1,6,0,1,7,0,0
16636,899,2,7,5,0,5,3,11,900,1359,5,3,7,1,6,0,1,7,0,0
16637,790,2,7,5,0,5,3,11,902,1329,5,3,7,1,6,0,1,7,0,0
16638,608,2,7,6,0,5,3,5,659,1075,5,3,7,1,6,0,1,7,0,0
16639,660,2,2,5,0,5,3,5,926,1367,5,6,7,1,6,0,1,7,0,0
16640,664,2,7,5,0,5,3,5,796,1198,5,6,7,1,6,0,1,7,0,0
16641,723,2,2,5,0,5,3,11,827,1210,5,6,7,1,6,0,1,7,0,0
16642,808,2,3,6,0,5,3,5,886,1266,5,6,6,1,6,0,1,7,0,0
16643,705,2,7,6,0,5,3,5,859,1249,5,6,7,1,6,0,1,7,0,0
16644,792,2,3,6,0,5,3,11,790,1255,5,3,7,1,6,0,1,7,0,0
16645,634,2,8,6,0,5,3,11,773,1173,5,3,7,1,6,0,1,7,0,0
16646,835,2,2,6,0,5,3,5,849,1203,5,6,7,1,6,0,1,7,0,0
16647,667,2,2,6,0,5,3,11,841,1163,5,6,6,1,6,0,1,7,0,0
16648,809,2,8,6,0,5,3,5,830,1193,5,3,6,1,6,0,1,7,0,0
16649,563,2,8,5,0,5,3,11,760,1240,5,6,7,1,6,0,1,7,0,0
16650,678,2,8,5,0,5,3,5,754,1210,5,6,7,1,6,0,1,7,0,0
16651,777,2,2,5,0,5,3,5,897,1304,5,3,7,1,6,0,1,7,0,0
16652,653,2,3,6,0,5,3,5,797,1186,5,6,7,1,6,0,1,7,0,0
16653,727,2,2,6,0,5,3,11,836,1330,5,3,7,1,6,0,1,7,0,0
16654,698,2,2,6,0,5,3,11,907,1333,5,6,6,1,6,0,1,7,0,0
16655,628,2,8,6,0,5,3,11,724,1153,5,6,7,1,6,0,1,7,0,0
16656,711,2,7,5,0,5,3,11,852,1141,5,3,6,1,6,0,1,7,0,0
16657,731,2,3,5,0,5,3,11,845,1249,5,6,7,1,6,0,1,7,0,0
16658,722,2,3,5,0,5,3,11,772,1247,5,3,7,1,6,0,1,7,0,0
16659,539,2,2,5,0,5,3,11,717,1015,5,6,7,1,6,0,1,7,0,0
16660,700,2,2,5,0,5,3,11,692,1174,5,3,6,1,6,0,1,7,0,0
16661,680,2,7,6,0,5,3,5,702,1091,5,6,6,1,6,0,1,7,0,0
16662,633,2,2,6,0,5,3,5,698,1119,5,3,6,1,6,0,1,7,0,0
